Brix,FS,AFW,JU,FC,RFW,RT,DP,SL,ER,HR,MALO
10.345647,76.45936,265.3679,55.12988,1.93681685,3.765543,6.968177,1133.708707,0.733405618,332.0742388,624,1.99975254938358
9.230213,77.3505,268.456,44.25164,2.49701839,2.974659,5.95243,1107.716969,0.65433221,420.8423071,624,1.87700265648920
11.183065,74.3953,180.0315,52.2845,1.94431141,4.453136,6.356349,834.943468,0.792770398,517.3778731,624,2.90121159678732
10.078485,84.8238,320.3329,43.1708,1.98519713,3.488805,6.990378,1002.290103,0.714466434,304.7472604,624,1.65321908199430
8.559825,76.44577,278.1626,54.37577,2.42096106,3.971762,6.323076,1189.004309,0.60680823,468.773558,624,1.84199917925480
11.39559,73.94837,218.3992,51.36531,1.47398693,3.558004,6.520416,1031.36003,0.807836351,382.953122,624,2.39336493057973
8.676658,83.04704,278.1761,52.4639,3.56518313,4.126036,5.952315,927.4540681,0.615090552,583.768141,624,1.81419112198619
11.322896,72.49773,222.448,47.11519,1.04400544,3.512675,6.48471,1114.808701,0.802683055,384.3539854,624,2.34089818171914
10.652675,71.60319,195.3541,41.23199,2.27655034,3.932559,5.794081,1016.179635,0.755170913,603.2351728,624,2.58543013145957
12.110923,75.46311,247.3457,51.83131,0.9496293,4.550025,7.340819,1099.120571,0.858546494,343.1984602,624,2.19248187054280
8.954785,85.44188,320.7603,46.5893,2.26024122,3.853578,6.699772,982.0040832,0.634807047,382.33951,624,1.62692555604310
10.524673,70.57871,220.6786,56.46003,1.35301055,3.439726,5.921999,1198.627234,0.746096818,494.1786239,624,2.28978114350806
8.935823,82.22068,255.4276,48.56671,3.44413047,4.161561,7.237768,877.5456134,0.633462826,327.4970455,624,2.11734395959230
10.398809,70.35318,228.6858,42.56239,1.24183714,2.589598,5.16515,1254.102606,0.737174286,560.7233373,624,2.11959659750439
9.216324,86.90697,320.3503,56.61695,3.48906248,5.10044,7.499691,931.9795416,0.653347615,360.7801447,624,1.69780218758185
11.801171,70.44424,229.7486,45.56908,1.09933779,3.596878,5.837009,1255.051304,0.836588094,539.6593605,624,2.18488865870045
9.449926,77.11014,224.1127,48.82936,2.85359619,4.054929,6.871898,933.4199151,0.669907722,372.8363401,624,2.37598599056439
12.211673,81.10617,221.5638,46.47755,0.94594506,3.88841,7.062323,793.0164457,0.865688688,329.3778708,624,2.43137495101814
10.803068,72.39583,243.0004,52.83671,3.01120287,4.375539,6.434592,1222.957609,0.765832312,490.0423465,624,2.12784860655827
8.054976,77.98407,274.2387,51.08642,2.12200307,3.31058,5.524065,1104.221297,0.571019352,585.9935588,624,1.79583784782475
9.741525,80.74382,284.291,52.22821,2.42691026,4.080749,7.387623,1031.288808,0.690579251,301.9887778,624,1.90636820006153
11.675999,76.27644,220.8073,42.6086,0.87963078,4.027257,6.862528,950.1392325,0.827714618,371.8108444,624,2.41120198437741
9.868091,79.09588,290.298,49.95212,2.0813212,3.717599,6.614009,1120.282435,0.699551548,383.3833904,624,1.79113867509995
9.432321,83.25042,272.6368,41.64738,3.61186394,3.703221,6.574855,902.3400749,0.668659699,388.7641306,624,1.91336168917293
13.266278,62.65474,172.6592,57.01423,-0.26681447,4.182466,6.686495,1340.519073,0.940449912,417.4475748,624,3.05746559715728
8.243045,80.58336,265.297,53.0436,3.63507132,3.230227,5.704682,968.1469763,0.584351613,519.163101,624,1.87942306189750
8.983603,81.91695,296.6521,39.79903,2.32810473,3.754088,6.556538,1030.555001,0.636849963,397.4164106,624,1.74947182324786
12.047165,70.89465,205.4111,55.1081,0.90933381,3.821088,6.542553,1100.851123,0.854026673,407.1087033,624,2.54922068859217
10.836301,80.40057,263.0417,49.10054,2.54415176,4.833064,7.05891,966.4787047,0.768188208,409.9913628,624,2.03362020386267
10.290284,78.04457,237.9337,49.32762,1.86222995,4.224926,6.705706,955.8130404,0.72948092,418.0716096,624,2.21470398317238
10.016386,77.75065,268.3842,48.66488,2.18565416,4.342065,6.738558,1090.41026,0.710064219,423.4094082,624,1.95575661415913
9.971167,78.16162,272.3975,46.12918,1.68083575,3.359503,6.833126,1089.350233,0.706858633,314.1823921,624,1.93526990317053
9.490769,81.08415,275.8538,57.21444,3.28800036,3.469591,4.104007,988.1346656,0.672803093,1497.68024,624,1.65602230242222
11.133644,73.73521,244.6139,46.36679,1.06573022,4.735101,9.052912,1165.202579,0.789266931,190.4274037,624,2.40759694907046
10.105983,72.54731,214.6079,44.45344,2.20716838,2.838263,6.025075,1073.314097,0.716415774,387.1955517,624,2.37395563156849
10.097639,81.33117,269.5352,51.58167,1.72648191,4.173193,4.914843,956.730237,0.715824266,1048.828834,624,1.77288498606466
11.039608,71.56727,221.5585,49.75121,2.35783701,4.210144,7.509912,1154.224087,0.782600694,296.5906815,624,2.47376283282005
10.119038,75.4232,223.2844,54.447,1.73835532,3.336297,6.479069,993.7761923,0.717341247,366.0091861,624,2.33605676264190
10.379085,78.93589,290.722,43.31379,0.71158305,3.874838,6.665414,1128.754351,0.735776046,390.4246753,624,1.79305885181320
10.621006,80.75537,252.2192,48.73653,3.60861964,4.286345,6.733024,914.5532126,0.752925889,419.0074374,624,2.08992269002606
9.226898,75.84841,269.1264,56.69555,2.60933458,4.080253,7.087437,1177.773906,0.654097209,341.96728,624,1.98165587703058
10.851235,75.54107,238.3954,44.53179,0.52772147,2.91518,5.993235,1056.07204,0.769246883,404.0606426,624,2.12737117311780
9.883924,74.34677,235.3391,46.99924,2.06069069,3.790796,5.586557,1093.585749,0.700673954,648.7282443,624,2.10944236310948
10.22367,82.38412,292.484,50.76831,2.60342267,4.849185,7.212904,998.8876921,0.724758636,385.5701397,624,1.83616312940984
10.859857,67.70575,173.6481,54.12908,1.91954178,3.806209,6.501631,1068.411233,0.769858099,413.2289837,624,3.02505392604470
9.445867,79.11803,270.9279,46.87974,2.05737167,3.057027,4.957397,1044.653841,0.669619979,748.6921357,624,1.76611919773054
11.339923,85.74966,292.8395,46.94514,2.11724546,4.96858,8.106305,886.9058228,0.803890103,278.3098405,624,1.92110944156128
9.237324,72.79499,248.6161,46.94472,1.51305772,2.921892,4.943765,1230.750007,0.654836311,721.5323365,624,1.92306715449599
12.152116,77.28674,195.5332,56.49721,1.53794086,5.70005,8.922581,808.8176331,0.861466677,239.4265256,624,3.03294215200941
8.441147,76.66365,299.1962,42.51483,3.21630564,2.256822,5.366103,1268.03916,0.598395115,435.7981567,624,1.62384446174071
10.201951,77.43502,233.1655,48.73474,1.00364946,2.374493,6.314768,958.9525452,0.723218971,281.36093,624,2.21619925641111
9.295281,77.64254,257.7732,49.8084,2.18221487,4.975457,8.128194,1051.680035,0.658944898,276.4495524,624,2.18660588907190
10.547072,76.87252,261.3413,49.80992,2.95565811,3.093831,4.088863,1098.600424,0.747684689,1350.373803,624,1.74731365346383
11.236738,72.79719,205.2124,51.09151,0.97559431,4.14716,7.687644,1015.792079,0.796575291,272.3554658,624,2.70771638908500
9.340213,80.8076,307.5911,43.18801,3.50189885,4.513202,6.021423,1113.171836,0.662130139,616.8114916,624,1.63733753206538
9.283357,91.16709,295.1851,58.14511,2.9021356,4.795408,8.145354,743.9182684,0.658099602,264.7651184,624,1.96973800545076
8.957101,69.45166,208.5955,44.98128,2.8683899,2.897869,6.651297,1189.055465,0.634971229,293.8494095,624,2.10379672681318
12.357414,76.15405,254.1738,42.43638,0.2755603,4.475396,5.818568,1098.997836,0.876020306,677.8728228,624,1.99904538530117
11.146056,66.03975,223.7631,52.75354,1.8394462,3.402676,6.365941,1483.601549,0.790146821,393.5481416,624,2.44765765607759
10.989699,91.58861,297.9212,47.15864,1.5831201,5.128283,7.581793,740.4949044,0.779062632,351.0923041,624,1.45600047261844
9.778158,69.03285,222.6308,52.29223,2.9132933,3.384289,5.025813,1292.298696,0.693176174,795.4512377,624,3.10169160058531
9.427901,82.2158,246.8261,45.35581,1.7629317,3.065258,7.045012,848.1453584,0.668346364,261.5693895,624,1.42995598147333
9.556743,77.83506,267.7911,55.03287,2.5587207,4.524761,6.613112,1084.464688,0.677480007,466.8131766,624,2.11830666211171
11.971035,72.2465,208.7234,47.0106,1.2567422,3.829829,6.802649,1056.977574,0.848629798,363.0030634,624,2.56541621762537
9.693337,77.61561,253.2663,48.0855,1.5180513,4.109057,6.399213,1034.368414,0.687163192,467.8725471,624,1.80355008222269
11.189185,80.44006,262.735,51.95674,2.0356884,3.877983,7.25345,963.930768,0.793204247,303.2055395,624,1.83667354381781
9.879408,75.97017,269.5964,41.24038,3.1614324,4.384963,5.283528,1174.166982,0.700353813,887.0722406,624,2.06754167823901
9.631941,83.25944,246.8817,53.35137,2.1801781,3.440999,7.780397,816.8334467,0.682810813,217.9939139,624,2.31176284450246
9.10063,72.34524,289.9835,45.61688,2.1447572,2.924466,5.78573,1462.475071,0.645146037,450.5439725,624,2.27662177522910
11.362847,76.1382,226.5716,51.48259,1.4557224,4.311269,6.107996,980.2632589,0.805515191,564.5130487,624,2.24187735882126
9.931139,75.71541,236.608,52.37972,2.0055856,3.426054,6.050098,1040.930321,0.704021037,461.6066654,624,1.98557521679813
10.99564,78.06541,250.3563,47.03644,1.778523,4.651419,7.670161,1004.911137,0.779483791,307.5651455,624,2.02291821528837
9.689841,80.37567,242.222,54.00586,2.3793811,3.986247,6.454714,890.8094939,0.686915359,442.2810063,624,2.04514943319605
11.780986,74.63411,297.2176,38.5428,1.3748771,4.153248,5.478101,1365.235328,0.835157174,753.8116672,624,2.53594238805892
10.11756,73.04547,162.1012,57.15726,3.4967209,4.063612,6.592293,794.2394158,0.717236471,423.2216,624,1.99699650919422
10.398315,78.81283,273.7138,45.2823,0.1171129,3.83503,7.656091,1067.704312,0.737139266,254.9838069,624,1.71720804603717
7.965257,81.45882,290.1369,46.31167,4.2573301,2.436273,5.513536,1025.023193,0.564659149,433.710967,624,2.18058881036341
11.942911,67.73043,207.1127,58.25974,1.0289371,4.453386,6.395484,1272.91763,0.84663608,507.9666322,624,2.23021437763472
10.516895,82.17563,327.4157,39.15034,1.7152496,4.601666,7.388963,1126.718547,0.745545433,340.3531023,624,2.10053894887906
10.823173,75.1436,177.4721,45.55069,1.6771823,3.053358,6.396728,798.7284711,0.767257561,348.0720657,624,1.67878316745803
9.780314,83.85325,331.4118,58.65518,2.1515702,4.623381,7.276815,1073.379602,0.693329014,358.0146331,624,2.82855079948573
11.050462,65.96944,157.7987,44.28078,1.1826521,2.929817,5.824198,1049.591001,0.783370137,442.4836192,624,2.32746149713932
11.062004,85.05778,286.7825,46.62064,2.1956471,4.340668,6.564518,889.9294637,0.784188353,457.8393695,624,1.83056066094360
8.550822,78.70521,306.2228,50.16362,2.5828717,3.416317,6.488687,1199.422376,0.606170005,373.1236542,624,1.88905058177766
10.401512,74.72243,183.895,54.28326,1.6943796,4.093938,5.775209,841.7091151,0.737365902,634.1664176,624,2.98449345667083
10.794965,66.75877,208.7772,50.34058,1.9054386,3.088555,5.441937,1339.994943,0.765257888,571.8207436,624,1.74351808872246
10.015248,84.76901,294.1457,47.939,2.6932037,4.38524,7.846628,922.1386819,0.709983546,270.8377964,624,1.71829029132893
10.951443,80.79934,263.005,42.73744,0.3382028,4.399474,8.044326,952.1067294,0.776350654,252.1720009,624,2.49366707164611
9.774677,72.66363,225.349,51.09431,3.4119254,3.127367,5.238459,1121.629532,0.692929405,649.1324163,624,2.18927084387324
9.442924,80.07613,281.0922,54.69262,2.68397,4.449642,7.145852,1045.405153,0.669411349,363.8548055,624,2.11306993574282
10.738109,73.66866,227.6849,40.28591,1.2735889,3.529623,6.433572,1087.504313,0.761227351,395.4912865,624,1.83381703313797
9.491346,74.2516,207.8442,53.20319,2.5016118,3.311837,6.130719,969.539551,0.672843997,428.8444729,624,2.51617077049361
11.662971,80.43972,303.4978,49.66892,0.6696513,4.03297,6.892822,1113.496782,0.82679106,367.4505458,624,1.62717827039202
9.958876,73.2147,224.6045,56.04283,2.8321551,3.353262,5.601214,1092.870395,0.705987321,569.3588639,624,3.48457780591682
8.967977,81.03159,259.9067,41.30769,3.212595,4.316714,6.627908,932.8234661,0.635742232,442.3733513,624,1.64467740742352
12.802859,74.31376,215.1144,49.73672,0.7531448,4.849236,6.956222,1000.937238,0.907598018,429.8511724,624,2.30978787004588
8.1691,76.99594,298.6739,51.86777,4.037699,3.313188,4.981313,1249.507497,0.579109632,799.796835,624,1.89333439509002
10.680923,84.32821,259.5919,45.3955,0.3334847,3.188204,8.244709,826.6421792,0.757173421,169.7403929,624,2.31267804365472
10.072244,73.00708,238.1086,50.08341,2.4477556,4.783132,6.70796,1168.490579,0.714024008,472.8311383,624,1.77792251834910
12.070104,74.11304,199.9234,51.70992,0.939154,4.602529,5.835599,937.8314995,0.855652825,691.0433718,624,2.17455835343594
7.013797,85.87518,361.6503,47.67393,3.756133,2.720578,7.259624,1090.513178,0.497209901,212.1699599,624,1.99991603482797
12.74359,75.60497,184.1226,49.87531,0.9234015,4.199215,6.62062,813.581627,0.903396423,431.7548471,624,1.87690888847008
8.437263,78.53839,262.524,50.77148,2.7313049,3.592525,6.162689,1034.82783,0.598119778,457.9880431,624,2.90119771366207
12.073118,64.58796,188.9659,46.26253,1.4984038,3.891539,5.372111,1339.287474,0.855866488,748.9478012,624,1.65318530887666
9.529944,87.44617,356.3241,50.23104,2.3431296,4.864237,7.578051,1017.57842,0.675580219,333.5087644,624,1.84211658643008
8.900364,72.35032,218.3849,51.02059,2.885689,3.234818,6.011667,1101.149553,0.630949128,444.2528256,624,2.39311000021184
9.146987,79.25631,249.358,49.80244,2.8687905,3.044037,6.147914,956.4600385,0.648432297,390.8693993,624,1.81426708613475
13.411146,69.98061,154.8115,47.63222,-0.3668237,4.315102,7.175367,862.6112483,0.950719642,348.5168699,624,2.34109188692811
10.428747,84.56938,336.3732,42.88923,1.3289524,4.669925,7.131934,1062.006113,0.739296598,384.1077368,624,2.58549541159717
9.827115,72.111,231.7621,52.95064,3.1397143,2.894399,5.880533,1180.274251,0.696646749,424.6913552,624,2.19221275546173
8.470618,77.92549,266.3433,46.86466,2.2318209,3.857518,5.785752,1074.85089,0.600484322,594.2834207,624,1.62725115726301
13.122281,77.2378,228.2389,49.29605,0.6714192,4.554166,6.72966,945.8996179,0.930241927,445.8559668,624,2.28982021413337
6.697537,80.41572,295.5892,51.55188,3.8816637,2.753044,6.047045,1085.452361,0.474790147,371.4912994,624,2.11717603297623
12.655837,74.27862,229.9447,55.86062,1.2887104,4.668499,6.968269,1071.462545,0.89717559,411.6874641,624,2.11968821190503
9.853036,77.17568,253.7046,42.13562,2.56982451,3.308542,6.789275,1053.979144,0.698484295,315.4507377,624,1.69768091733069
8.839264,79.4251,303.2126,50.4564,2.44063566,4.370834,6.710755,1155.630521,0.626617733,431.5342371,624,2.18488117527415
12.32266,65.66042,123.1892,43.45965,0.67592407,3.691674,6.001017,831.010929,0.873556586,509.6991008,624,2.37610470349701
7.228818,84.72717,314.0538,48.68984,3.85878545,2.378095,5.730906,986.0093209,0.512452796,376.9853212,624,2.43132902748530
11.385635,77.17493,261.0163,54.40808,1.44285559,4.939724,7.159286,1084.38616,0.807130639,401.6600553,624,2.12780294741143
10.438438,80.63381,277.9594,47.3462,2.21612738,4.383348,6.885274,1012.453048,0.739983596,400.6889481,624,1.79591711629219
10.990061,76.52098,225.0275,50.50141,2.00174547,3.979963,5.750314,959.0452415,0.779088295,624.5532166,624,1.90632036660076
9.415804,82.58407,294.2275,49.50841,1.09272756,4.311097,7.543556,997.5610507,0.667488805,299.6570738,624,2.41070851021203
9.994584,68.65904,213.6801,54.01104,3.63991953,3.104091,4.701261,1260.712235,0.70851867,891.3667965,624,1.79138767234707
10.989168,81.43739,274.7796,41.97487,0.67092209,4.678414,7.828134,971.5340302,0.77902499,290.9973223,624,1.91344679385388
9.991753,71.95325,212.6622,52.06026,3.26904069,3.518305,6.499113,1090.144648,0.70831798,382.416231,624,3.05721308592147
8.916053,80.72643,294.6818,51.26411,1.83747308,2.982596,5.353201,1069.673269,0.632061326,580.1213855,624,1.87948972776326
12.924488,79.06695,245.9632,45.42774,0.60670437,4.960774,8.306498,950.2332995,0.91622033,258.2620793,624,1.74953116071194
8.879678,75.71994,219.2052,52.0246,3.60419726,3.23988,6.395536,964.1955849,0.629482692,369.5414657,624,2.54944014671900
12.9868,74.2268,245.2379,44.65871,-0.95049958,5.134243,6.591723,1145.118535,0.920637644,534.8656017,624,2.03355743443326
6.291863,84.05493,290.2635,52.0197,4.79667496,2.480485,5.98769,933.3572922,0.446031811,344.7654823,624,2.21462084489688
12.418274,69.08086,248.9363,39.75374,0.47491503,3.78492,6.254694,1441.982844,0.880334687,461.5338915,624,1.95538375109859
6.416064,81.38953,283.9053,55.2616,5.49311425,3.011101,5.105465,1005.571482,0.454836453,675.1254954,624,1.93526082459136
12.844567,77.43833,196.2977,55.73567,0.28269603,5.044559,8.405938,807.2208017,0.910554709,253.4135041,624,1.65614446245786
8.491841,77.97154,254.2394,47.26652,3.2226057,2.911845,5.050635,1024.187777,0.601988826,674.3655824,624,2.40809030791995
10.91785,74.63266,263.9614,44.92145,0.67295427,3.899889,7.846763,1212.547417,0.773969238,240.8494923,624,2.37417403558257
10.627869,75.79884,247.3245,48.60007,2.90306131,4.239409,6.037466,1084.487452,0.753412409,574.786182,624,1.77287612093797
12.253244,77.40437,223.5183,46.5415,0.55970423,4.670069,6.642841,920.3684329,0.868635667,475.3645819,624,2.47396218336192
9.91437,78.10212,234.4422,53.08266,2.11052007,3.725587,6.857636,939.7068449,0.702832279,344.6962173,624,2.33567040420254
10.126347,73.3163,231.1307,48.71781,2.28036108,3.767526,5.745451,1119.956321,0.717859383,592.7191765,624,1.79294271195820
10.128793,75.84401,260.2891,48.80641,2.12744323,3.783237,6.455176,1139.297622,0.718032781,419.6665752,624,2.08957057855841
9.206028,82.42796,319.8768,52.24058,2.49343653,3.994304,6.036844,1090.697097,0.652617729,541.7218478,624,1.98146026770872
10.697616,71.99668,202.3057,47.64695,1.26524571,2.513694,6.804366,1035.179775,0.758356792,238.0753912,624,2.12729301972787
9.26826,79.59,291.2296,50.27839,3.07372283,4.754577,7.126619,1103.07507,0.657029372,391.9461084,624,2.10969390683668
11.740885,75.65127,216.2307,49.77529,1.82396127,4.835607,6.721557,953.70433,0.832314404,475.123417,624,1.83594436042297
8.464224,82.41319,270.9716,45.38977,2.0050439,2.87899,5.896537,924.4398763,0.60003105,419.0001399,624,3.02516989003262
12.377827,72.76833,243.8597,51.21324,1.60992843,4.261376,7.547672,1208.531238,0.877467389,295.71673,624,1.76613218021916
9.617088,74.53256,249.5045,46.00855,1.61583196,2.945905,5.383088,1150.761536,0.68175788,563.494128,624,1.92064116890999
9.953192,80.56663,242.8897,42.6615,2.44324361,4.928969,6.924761,886.9284256,0.70558438,442.9011582,624,1.92293415850137
9.570125,72.36616,249.4282,54.08815,2.8184441,3.097841,5.677091,1256.851704,0.678428661,505.1805854,624,3.03327885297692
10.368404,75.79866,242.6906,51.42764,1.32648405,3.990619,6.586805,1064.175953,0.735018867,416.6591679,624,1.62380451008492
11.465913,73.52834,180.4188,49.26694,1.71478405,3.972926,6.859376,866.6875854,0.812821567,367.3006889,624,2.21607509963813
9.432285,83.00635,316.6594,50.1412,2.63804815,4.374379,6.495057,1057.312831,0.668657147,476.357057,624,2.18647853245593
9.731298,79.80139,300.2869,46.82198,2.28636052,3.116494,6.065611,1128.366251,0.689854257,416.6848656,624,1.74736296982513
